time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist,time
2024-07-18 11:31:21+00:00,59.04908333333333,22.764583333333334,4.2,274.0,281.0,37.0,21.5,-1.0,8.6,3.7,44.930031403746256,18.320928657834433,229.06996859625374,2.973472992264234,0.0010293021895286622,1.656650440047803,2024-07-18 11:31:21+00:00
2024-07-18 11:31:22+00:00,59.04908333333333,22.76455,4.5,275.0,284.0,40.0,21.0,-1.0,,3.7,49.357729733066435,17.78953625732029,225.64227026693356,2.931003884560939,0.0010293021895286622,1.6576797422373317,2024-07-18 11:31:22+00:00
2024-07-18 11:31:24+00:00,59.049099999999996,22.764466666666667,5.4,290.0,290.0,39.0,19.9,-1.0,8.8,,51.21091774766364,16.066916006616445,238.78908225233636,3.382858601848892,0.0010293016901570483,1.6605489200868155,2024-07-18 11:31:24+00:00
2024-07-18 11:31:25+00:00,59.04911666666667,22.764416666666662,5.6,292.0,289.0,38.0,19.8,-1.0,9.0,4.3,50.62932917778974,15.768663078402474,241.37067082221026,3.5522752995232483,0.001839875031996568,1.6615782217769726,2024-07-18 11:31:25+00:00
2024-07-18 11:31:27+00:00,59.04911666666667,22.764333333333337,5.4,281.0,286.0,34.0,21.4,-1.0,9.6,4.4,44.116935483899596,17.190486794476726,236.8830645161004,3.8767710700242097,0.0010293011908835594,1.6649620485952945,2024-07-18 11:31:27+00:00
2024-07-18 11:31:28+00:00,59.04911666666667,22.76428333333333,4.9,270.0,279.0,32.0,22.6,-1.0,9.7,4.3,40.013372202674844,18.62644108957143,229.98662779732516,3.752882573338167,0.0015439517867181691,1.665991349786178,2024-07-18 11:31:28+00:00
2024-07-18 11:31:29+00:00,59.04911666666667,22.76425,4.3,260.0,,31.0,23.1,-1.0,9.7,4.3,37.50785806710306,19.540090686650316,222.49214193289694,3.4110603194015545,0.0010293011908835594,1.6675353015728962,2024-07-18 11:31:29+00:00
2024-07-18 11:31:30+00:00,59.04911666666667,22.764216666666666,4.3,255.0,276.0,30.0,23.5,-1.0,9.7,4.3,36.204664603831674,19.89261837705547,218.79533539616833,3.4697225746827103,0.0010293011910799843,1.6685646027637797,2024-07-18 11:31:30+00:00
2024-07-18 11:31:31+00:00,59.049099999999996,22.764183333333335,4.4,253.0,275.0,32.0,22.2,-1.0,9.5,4.3,39.19547900947029,18.615190676833812,213.8045209905297,3.4099751721348666,0.0014355533124466727,1.6695939039548597,2024-07-18 11:31:31+00:00
2024-07-18 11:31:32+00:00,59.049099999999996,22.764133333333334,4.7,262.0,275.0,32.0,20.8,-1.0,,4.4,40.425741319160466,16.99763619564484,221.57425868083953,3.5778611319987164,0.0015439525355301904,1.6710294572673063,2024-07-18 11:31:32+00:00
2024-07-18 11:31:34+00:00,59.04911666666667,22.764049999999997,5.6,279.0,283.0,34.0,19.2,-1.0,8.7,,46.14005527080678,14.890391546153642,232.85994472919322,3.88022837559586,0.0014355533122727925,1.6741173623383665,2024-07-18 11:31:34+00:00
2024-07-18 11:31:35+00:00,59.04911666666667,22.763983333333332,5.8,278.0,286.0,32.0,18.9,-1.0,8.7,4.7,44.398197661274565,14.31516452572813,233.60180233872543,4.14406919278142,0.002058602381963479,1.6755529156506392,2024-07-18 11:31:35+00:00
2024-07-18 11:31:36+00:00,59.04911666666667,22.76395,5.7,283.0,285.0,35.0,18.3,-1.0,8.7,5.0,48.48772718114131,14.017435590022542,234.5122728188587,3.777848622859237,0.0010293011909817719,1.6776115180326028,2024-07-18 11:31:36+00:00
2024-07-18 11:31:37+00:00,59.04913333333334,22.763899999999996,5.6,282.0,287.0,35.0,18.4,-1.0,8.6,5.2,48.090952304049296,14.181295664110685,233.9090476959507,3.7405204644158454,0.001839874402730631,1.6786408192235847,2024-07-18 11:31:37+00:00
2024-07-18 11:31:38+00:00,59.04913333333334,22.76385,5.9,284.0,286.0,35.0,18.2,-1.0,8.7,5.3,49.20696590578379,13.788723906456902,234.7930340942162,3.8546385348148795,0.0015439510375131686,1.6804806936263152,2024-07-18 11:31:38+00:00
2024-07-18 11:31:39+00:00,59.04913333333334,22.7638,5.3,282.0,,37.0,18.9,-1.0,8.9,5.5,49.268843096020674,15.010042035821394,232.73115690397933,3.4583060405531163,0.0015439510376113812,1.6820246446638285,2024-07-18 11:31:39+00:00
2024-07-18 11:31:40+00:00,59.04914999999999,22.763749999999998,5.6,280.0,287.0,36.0,19.2,-1.0,9.1,5.5,48.646767837936295,15.034260391838746,231.3532321620637,3.6999164432053004,0.0018398737739839803,1.68356859570144,2024-07-18 11:31:40+00:00
2024-07-18 11:31:41+00:00,59.04914999999999,22.763700000000004,6.2,288.0,286.0,37.0,19.2,-1.0,9.1,5.7,51.674563000621504,14.728912307700813,236.3254369993785,3.844789753172862,0.0015439502885044628,1.6854084694754239,2024-07-18 11:31:41+00:00
2024-07-18 11:31:42+00:00,59.04914999999999,22.76363333333334,6.1,283.0,287.0,36.0,19.1,-1.0,,5.7,50.20454242948543,14.61173706205904,232.79545757051457,3.904297604886275,0.0020586003848690037,1.6869524197639283,2024-07-18 11:31:42+00:00
2024-07-18 11:31:44+00:00,59.049166666666665,22.76353333333333,6.1,280.0,287.0,35.0,19.4,-1.0,9.3,,48.6538109031778,14.822047569674082,231.3461890968222,4.029703226925527,0.0015439495397902622,1.6908508932954243,2024-07-18 11:31:44+00:00
2024-07-18 11:31:45+00:00,59.049166666666665,22.763483333333337,5.9,276.0,286.0,34.0,20.1,-1.0,9.4,5.9,46.23960355792525,15.562418466979842,229.76039644207475,4.08070030143758,0.0015439495395938375,1.6923948428352145,2024-07-18 11:31:45+00:00
2024-07-18 11:31:46+00:00,59.049166666666665,22.763433333333335,5.7,273.0,285.0,35.0,20.3,-1.0,9.4,6.0,46.81381823313592,15.969089952487636,226.18618176686408,3.9009162845234773,0.0015439495398884742,1.6939387923748084,2024-07-18 11:31:46+00:00
2024-07-18 11:31:47+00:00,59.049166666666665,22.76338333333333,6.0,270.0,285.0,35.0,20.6,-1.0,9.4,6.0,47.3751480440429,16.058194626163967,222.6248519559571,4.063171121852684,0.0015439495398884742,1.695482741914697,2024-07-18 11:31:47+00:00
2024-07-18 11:31:48+00:00,59.049166666666665,22.763316666666665,6.0,278.0,286.0,33.0,20.3,-1.0,9.4,5.9,45.08085293070067,15.613771153968369,232.91914706929933,4.236649463056853,0.002058599386321503,1.6970266914545855,2024-07-18 11:31:48+00:00
2024-07-18 11:31:49+00:00,59.04918333333333,22.763266666666663,6.1,278.0,,35.0,20.7,-1.0,9.4,5.9,47.56086963705087,16.088236159854752,230.43913036294913,4.116320022552982,0.0018398725173610338,1.699085290840907,2024-07-18 11:31:49+00:00
2024-07-18 11:31:50+00:00,59.04918333333333,22.763199999999998,6.2,282.0,286.0,34.0,20.8,-1.0,9.2,6.0,46.48348598458156,16.039159245004196,235.51651401541844,4.269094427628794,0.0020585983877738296,1.700925163358268,2024-07-18 11:31:50+00:00
2024-07-18 11:31:51+00:00,59.04918333333333,22.763166666666667,5.1,281.0,287.0,34.0,21.5,-1.0,9.2,6.1,43.375904813677494,17.50577220058228,237.6240951863225,3.7070041291010205,0.0010292991937887346,1.702983761746042,2024-07-18 11:31:51+00:00
2024-07-18 11:31:52+00:00,59.049200000000006,22.7631,6.4,280.0,287.0,36.0,21.2,-1.0,,6.2,49.212985073255055,16.45798129803331,230.78701492674494,4.1807937772426085,0.00228892488383908,1.7040130609398307,2024-07-18 11:31:52+00:00
2024-07-18 11:31:54+00:00,59.049200000000006,22.762983333333334,6.5,280.0,287.0,36.0,21.8,-1.0,9.1,,49.00566747376726,16.97688380693406,230.99433252623274,4.263898423653219,0.0020585973892259806,1.7078459338657368,2024-07-18 11:31:54+00:00
2024-07-18 11:31:55+00:00,59.049200000000006,22.76293333333333,6.7,277.0,287.0,36.0,21.4,-1.0,9.1,6.3,49.8446224223884,16.457712073463917,227.1553775776116,4.320579697595468,0.0015439480420668323,1.7099045312549628,2024-07-18 11:31:55+00:00
2024-07-18 11:31:57+00:00,59.04921666666667,22.762816666666662,6.4,277.0,286.0,32.0,21.2,-1.0,9.5,6.3,44.13526023981436,16.132999368592074,232.86473976018564,4.5932665088160105,0.0022889239853641874,1.712992427338802,2024-07-18 11:31:57+00:00
2024-07-18 11:31:58+00:00,59.04921666666667,22.762766666666668,6.4,276.0,,33.0,19.7,-1.0,9.5,6.4,46.669057651659216,14.750282356174807,229.33094234834078,4.391752214793426,0.001543947292959391,1.7152813513241663,2024-07-18 11:31:58+00:00
2024-07-18 11:32:00+00:00,59.04921666666667,22.76265,6.7,280.0,,34.0,20.0,-1.0,9.6,6.4,48.53994144624676,14.92340211061971,231.46005855375324,4.4360551455801085,0.001543947293057603,1.7188838950078038,2024-07-18 11:32:00+00:00
2024-07-18 11:32:01+00:00,59.049233333333326,22.762583333333335,6.8,284.0,288.0,37.0,20.3,-1.0,9.6,6.5,52.388038627788646,15.422149927495305,231.61196137221134,4.1501117618380645,0.002288923086869846,1.7204278423008614,2024-07-18 11:32:01+00:00
2024-07-18 11:32:02+00:00,59.049233333333326,22.762533333333334,6.8,281.0,288.0,35.0,20.2,-1.0,9.6,6.6,49.927939205403476,15.140757920029241,231.07206079459652,4.3775037652413555,0.0015439465441464569,1.7227167653877313,2024-07-18 11:32:02+00:00
2024-07-18 11:32:03+00:00,59.049233333333326,22.76246666666667,6.7,277.0,287.0,36.0,20.3,-1.0,,6.6,50.82449075439902,15.3919198669343,226.17550924560098,4.2323765955202965,0.002058595392129763,1.7242607119318778,2024-07-18 11:32:03+00:00
2024-07-18 11:32:05+00:00,59.049233333333326,22.76235,6.5,278.0,287.0,35.0,20.3,-1.0,9.5,,48.97994353616323,15.432620500489703,229.02005646383677,4.2661006432344655,0.0020585953920315508,1.7278632538683505,2024-07-18 11:32:05+00:00
2024-07-18 11:32:06+00:00,59.04925,22.762299999999996,6.9,280.0,286.0,33.0,20.6,-1.0,9.5,6.6,47.23525647790825,15.282432101745943,232.76474352209175,4.685028799806203,0.0018398700041577988,1.729921849260382,2024-07-18 11:32:06+00:00
2024-07-18 11:32:07+00:00,59.04925,22.76223333333333,6.6,276.0,286.0,34.0,20.9,-1.0,9.5,6.6,47.45312762965298,15.863641274421049,228.54687237034702,4.46287466625951,0.0020585943935813914,1.7317617192645398,2024-07-18 11:32:07+00:00
2024-07-18 11:32:08+00:00,59.04925,22.762183333333336,6.5,275.0,286.0,34.0,21.0,-1.0,9.6,6.6,47.1066178713572,16.02880977154803,227.8933821286428,4.424135644783718,0.0015439457950387541,1.7338203136581212,2024-07-18 11:32:08+00:00
2024-07-18 11:32:09+00:00,59.04925,22.762116666666664,6.6,274.0,285.0,33.0,20.9,-1.0,9.7,6.6,46.16762725156431,15.779656641233244,227.8323727484357,4.570835714759557,0.002058594393876028,1.73536425945316,2024-07-18 11:32:09+00:00
2024-07-18 11:32:10+00:00,59.04925,22.76205,6.6,275.0,,31.0,21.0,-1.0,10.0,6.5,43.492373711129915,15.714745440043707,231.50762628887009,4.788075515724261,0.0020585943935813914,1.737422853847036,2024-07-18 11:32:10+00:00
2024-07-18 11:32:11+00:00,59.04925,22.761983333333333,6.9,273.0,285.0,29.0,20.4,-1.0,10.0,6.6,42.10876753304589,14.749476602446519,230.8912324669541,5.1189253701665445,0.0020585943935813914,1.7394814482406173,2024-07-18 11:32:11+00:00
2024-07-18 11:32:12+00:00,59.04925,22.76193333333333,6.4,275.0,285.0,32.0,19.3,-1.0,10.0,6.6,45.737942751412106,14.281043320623201,229.2620572485879,4.466823564992729,0.0015439457952351784,1.7415400426341987,2024-07-18 11:32:12+00:00
2024-07-18 11:32:13+00:00,59.04925,22.761866666666666,6.8,271.0,285.0,34.0,18.7,-1.0,,6.6,50.23029837529859,13.6047478678512,220.7697016247014,4.349982689936197,0.0020585943935813914,1.7430839884294338,2024-07-18 11:32:13+00:00
2024-07-18 11:32:15+00:00,59.04925,22.761733333333336,7.0,267.0,286.0,33.0,18.6,-1.0,9.7,,49.67314853229837,13.287971406765278,217.32685146770163,4.530029912304544,0.0022889212911688726,1.7474315041140842,2024-07-18 11:32:15+00:00
2024-07-18 11:32:16+00:00,59.04925,22.761683333333334,6.8,271.0,284.0,35.0,18.5,-1.0,9.7,6.7,51.786163680596985,13.505234009704893,219.21383631940301,4.206467442972987,0.0015439457953333904,1.7497204254052532,2024-07-18 11:32:16+00:00
