time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,twa,tws,twd,vmg,dist,cum_dist
2023-10-04 14:30:04+00:00,59.4786059204489,24.81519464403391,6.788009562051443,161.8052264574011,119.0,64.0,16.4,1.0,10.1,88.44060592751651,14.745683389703633,250.2458323849176,0.18472346829040615,0.0018855582116809565,0.0
2023-10-04 14:30:13+00:00,59.47833434678614,24.815360689535737,6.829373567438589,162.72127341491864,128.0,51.0,20.4,1.0,10.3,69.24272081304792,16.954276461262662,231.96399422796657,2.420397194152325,0.017073433918596472,0.0018855582116809565
2023-10-04 14:30:20+00:00,59.478118596598506,24.81539648026228,6.685534208324287,175.17587425339593,147.0,11.0,20.9,1.0,,16.08449893014142,14.393936892097674,191.26037318353735,6.423823255650146,0.012999649849519448,0.01895899213027743
2023-10-04 14:30:22+00:00,59.478065790608525,24.81538818217814,5.725046050412792,184.57088043528248,141.0,7.0,18.3,1.0,10.1,10.16501902541242,12.636903161499925,194.7358994606949,5.635183097763861,0.003180581139118218,0.03195864197979688
2023-10-04 14:30:26+00:00,59.477960681542754,24.8153642937541,5.717434697444757,186.5955698870272,287.0,33.0,14.6,-1.0,10.3,50.6192331249743,10.287554069678404,135.9763367620529,3.6275469970011707,0.006352705219383063,0.0351392231189151
2023-10-04 14:30:28+00:00,59.47792187333107,24.815321126952767,4.817074182565582,209.5051690540547,278.0,40.0,16.0,-1.0,10.4,54.11891518029903,12.693353795260716,155.38625387375566,2.8233108012305412,0.0026761523236475456,0.04149192833829816
2023-10-04 14:30:32+00:00,59.477909887209535,24.8152141738683,3.0057821586915408,257.57724109909634,273.0,54.0,15.6,-1.0,10.5,63.970088388226216,14.045354689065258,193.60715271087014,1.3190583681625119,0.003339757954101712,0.044168080661945705
2023-10-04 14:30:40+00:00,59.47800988331437,24.814963722601533,4.371465277763883,308.12455922294436,305.0,94.0,16.7,-1.0,,108.38321590149,17.555188349049683,199.74134332145434,-1.378633646158667,0.00971436728391974,0.04750783861604742
2023-10-04 14:30:43+00:00,59.47806646116078,24.814872946590185,5.2583044942567225,320.77653537574895,72.0,112.0,15.3,-1.0,10.6,127.76483946491072,17.944790594673304,193.01169591083823,-3.220301597592981,0.004381920411880602,0.057222205899967155
2023-10-04 14:30:47+00:00,59.47815950028598,24.81479843147099,5.427489066576687,337.8311719574474,111.0,170.0,9.2,1.0,10.6,173.70740803352757,14.575536028271404,151.538579990975,-5.394789178737945,0.00603054340730743,0.06160412631184776
2023-10-04 14:30:52+00:00,59.478291515260935,24.81484335847199,5.791511902092788,9.822569443407076,124.0,112.0,10.2,1.0,10.6,135.46636494934293,13.484813547737486,145.28893439275,-4.128414758393454,0.008043766530684428,0.06763466971915519
2023-10-04 14:30:56+00:00,59.47832738980651,24.81502717360854,5.404135136253155,69.01203104316733,158.0,62.0,15.9,1.0,10.4,81.65039953847662,14.189266561416673,150.66243058164395,0.7847494365471028,0.0060045945958368385,0.07567843624983961
2023-10-04 14:31:03+00:00,59.47823250666261,24.815276116132736,5.813073223571891,154.00671767353856,167.0,46.0,15.4,1.0,10.3,66.20537268274697,12.106954247000932,220.21209035628553,2.3453396039918672,0.003229485124206606,0.08846259770913224
2023-10-04 14:31:04+00:00,59.47820878587663,24.815282318741083,5.172164286806884,172.42244829959418,166.0,47.0,16.0,1.0,10.3,63.87147453357426,13.033581297528505,236.29392283316844,2.277749829291107,0.001436712301890801,0.09169208283333885
2023-10-04 14:31:06+00:00,59.47815899737179,24.81528751552105,5.388346629710095,176.96034529384588,157.0,46.0,14.7,1.0,10.3,65.48139449993207,11.622319595398604,242.44173979377794,2.2361030168660934,0.002993525905394497,0.09312879513522965
2023-10-04 14:31:14+00:00,59.47796797379851,24.81522205285728,5.2387064419460545,189.88991257150252,162.0,42.0,16.1,1.0,10.4,58.022167194306704,12.700222791868967,247.9120797658092,2.7743724266444367,0.011641569870991233,0.09612232104062414
2023-10-04 14:31:33+00:00,59.477532617747784,24.81504024937749,4.730181374268129,205.87082708240024,169.0,38.0,17.9,1.0,10.5,49.61156130418013,14.468672578082396,255.48238838658037,3.0649977569168385,0.001313939270630036,0.1332169668479511
2023-10-04 14:31:36+00:00,59.477469753474,24.81500755995512,4.684575208476149,194.81841303486067,159.0,38.0,17.4,1.0,10.5,49.88109994702492,14.008611515756586,244.6995129818856,3.0186274500372865,0.003903812673730124,0.13453090611858112
2023-10-04 14:31:41+00:00,59.47737026028335,24.814928602427244,4.637218374041256,201.9864851788331,,38.0,20.3,1.0,10.6,47.732217021202956,16.88887709880435,249.71870220003606,3.1189769301001817,0.006440581075057299,0.13843471879231126
2023-10-04 14:31:42+00:00,59.47735131718218,24.81491720303893,4.28143325932299,197.0223648874906,169.0,36.0,19.8,1.0,,44.757449306515525,16.528946759485013,241.77981419400612,3.040219371824154,0.0011892870164786082,0.14487529986736855
2023-10-04 14:31:50+00:00,59.477197006344795,24.814833467826247,4.3246426314880475,195.43353813232076,152.0,38.0,19.3,1.0,10.6,47.510817287724535,16.113626183578415,242.9443554200453,2.9210841884165673,0.009610316958862329,0.14606458688384716
2023-10-04 14:31:56+00:00,59.47709307074547,24.81476465240121,3.8562737960730016,198.9662871960053,119.0,55.0,19.2,1.0,11.4,65.533615216947,17.279326514043685,264.49990241295234,1.5971116578510445,0.0032135614967275013,0.15904517760436435
2023-10-04 14:32:02+00:00,59.47696667164564,24.81471042148769,4.660293239170175,192.31361906042716,113.0,65.0,19.6,1.0,,78.47221177952306,18.12933953512389,270.7858308399502,0.93132777616402,0.0077671553986169576,0.16225873910109184
2023-10-04 14:32:08+00:00,59.47679936885834,24.814773118123412,6.135163924283932,169.20546364945676,116.0,65.0,19.6,1.0,10.7,83.10471035468113,17.89304920077543,252.31017400413788,0.7365584709746537,0.010225273207139887,0.1700258944997088
2023-10-04 14:32:10+00:00,59.476734325289726,24.81481544673443,7.403462349602809,161.68056887000273,114.0,64.0,18.2,1.0,10.7,87.98720747803847,16.368150627216234,249.6677763480412,0.26002907954122734,0.0041130346386682275,0.1802511677068487
2023-10-04 14:32:15+00:00,59.47656408883631,24.81487613171339,7.478824855433069,169.72029340354925,118.0,61.0,20.1,1.0,10.7,82.65569945947729,17.72527603307148,252.37599286302654,0.9560293523763401,0.01038725674365704,0.18436420234551693
2023-10-04 14:32:17+00:00,59.47650382295251,24.81490002013743,6.643789717703058,168.5980901507819,117.0,60.0,19.7,1.0,10.6,79.3565693346675,17.35935725694666,247.95465948544938,1.2270838482682946,0.00369099428761281,0.19475145908917396
2023-10-04 14:32:24+00:00,59.47627181187272,24.81498207896948,7.278705045363959,169.79895690485955,117.0,60.0,18.0,1.0,10.6,83.69886250757703,15.683202999414867,253.49781941243657,0.798867315008058,0.014153037588207698,0.19844245337678676
2023-10-04 14:32:30+00:00,59.476078944280744,24.815022395923734,6.986974210288335,173.9291082664613,,58.0,15.9,1.0,10.6,83.90957064583148,13.560504548664289,257.8386789122928,0.7413038245837672,0.011644957017147226,0.21259549096499447
2023-10-04 14:32:32+00:00,59.47601272724569,24.815038992092013,7.214020178529366,172.7330034431534,120.0,59.0,14.9,1.0,,87.93706579115047,12.780075672541606,260.67006923430387,0.25968463872801584,0.00400778898807187,0.2242404479821417
2023-10-04 14:32:46+00:00,59.47558474726975,24.815172515809536,6.595260094844531,170.8323466938374,119.0,57.0,15.5,1.0,10.0,81.91487351687753,13.129902391603762,252.74722021071494,0.9275852455645666,0.009160083465061848,0.2451049531937913
2023-10-04 14:32:51+00:00,59.475434459745884,24.815234541893005,6.6380118042314145,168.1409795416996,107.0,83.0,12.8,1.0,10.0,111.78682063254493,13.681869942614743,279.92780017424457,-2.4637263079719176,0.009219460839210297,0.25426503665885314
2023-10-04 14:32:59+00:00,59.47521686553955,24.815381141379476,6.213692069481916,161.07883135129168,67.0,167.0,8.3,-1.0,9.3,172.5616955301649,14.422329880073676,348.5171358211268,-6.161402830951628,0.013808204598848703,0.26348449749806346
2023-10-04 14:33:03+00:00,59.475155929103494,24.81560460291803,6.961107624145283,118.18940167124993,59.0,121.0,11.0,-1.0,,143.24951696940616,15.758559569152451,334.93988470184377,-5.577578911259414,0.007734564026828092,0.27729270209691215
2023-10-04 14:33:07+00:00,59.47518669068813,24.815798811614513,5.58338295370029,72.70786660657859,35.0,105.0,11.2,-1.0,9.0,128.0982656880533,13.747148363383701,304.6096009185253,-3.445014588801612,0.0062037588374447665,0.28502726612374024
2023-10-04 14:33:12+00:00,59.475285010412335,24.81595982797444,5.528446122118028,39.80241307916492,,77.0,14.3,-1.0,9.0,99.41989643974976,14.123947914843994,300.38251663941514,-0.904832748622826,0.007678397391830595,0.291231024961185
2023-10-04 14:33:19+00:00,59.47545482777059,24.816036438569427,5.379511423204929,12.927364727701843,30.0,81.0,14.9,-1.0,9.0,101.7036793828447,15.029012662205043,271.22368534485713,-1.091234849897964,0.010460161100676251,0.2989094223530156
2023-10-04 14:33:26+00:00,59.47563654743135,24.815950943157077,5.769117116234748,346.5381708009637,24.0,82.0,14.5,-1.0,9.2,104.64071249090503,14.840769543849655,241.89745831005868,-1.4581842547519672,0.01121772772601201,0.30936958345369187
2023-10-04 14:33:31+00:00,59.475772166624665,24.81591640971601,5.911535308984642,352.6181724650102,30.0,82.0,13.8,-1.0,9.3,106.27997671145108,14.236537246771421,246.33819575355915,-1.6571881796180057,0.008210465706923114,0.32058731117970385
2023-10-04 14:33:33+00:00,59.475830839946866,24.81589729897678,6.427183252365945,350.5905451474721,32.0,82.0,13.4,-1.0,,108.97365686770578,14.031975097081931,241.6168882797663,-2.0896919100439573,0.003570657362425525,0.328797776886627
2023-10-04 14:33:35+00:00,59.4758930336684,24.815880870446563,6.78168258243294,352.3455572106785,24.0,78.0,13.0,-1.0,9.3,107.78445903361607,13.35407991023705,244.56109817706243,-2.0713770349487537,0.0037676014346849666,0.3323684342490525
2023-10-04 14:33:48+00:00,59.4762762542814,24.81579621322453,6.504996908670065,349.4474596498179,9.0,110.0,11.3,-1.0,9.3,134.32110374250976,14.842047305463927,215.12635590730815,-4.544903752926663,0.0072277743429667385,0.35208870929659186
2023-10-04 14:33:51+00:00,59.476362839341164,24.81584306806326,6.469665765398028,15.393327332515355,352.0,105.0,12.4,-1.0,9.3,128.9417357725729,15.399464226432567,246.45159155994244,-4.066377626377742,0.005391388137831689,0.3593164836395586
2023-10-04 14:33:52+00:00,59.47638957761228,24.81586611829698,6.309057543610002,23.682269183089147,,104.0,12.9,-1.0,9.2,126.99344038950899,15.67139832391603,256.68882879358017,-3.7963087293185303,0.0017525159843361116,0.3647078717773903
2023-10-04 14:33:57+00:00,59.476514887064695,24.815999725833535,6.160304000071891,28.478307543800895,309.0,78.0,13.2,-1.0,9.2,104.81862897951258,13.355757033927128,283.6596785642883,-1.5755599332814791,0.008555977777877626,0.3664603877617264
2023-10-04 14:34:09+00:00,59.47681889869273,24.81596569530666,5.576790204184598,335.05988155353356,205.0,14.0,17.5,-1.0,9.4,20.368002246752553,12.163915464621324,314.691879306781,5.228109812090692,0.0077455419502563865,0.38646205362264097
2023-10-04 14:34:13+00:00,59.476912608370185,24.81594515964389,5.095008697733177,353.6382412685658,180.0,19.0,16.2,1.0,,27.291298211727934,11.502805386246447,20.929539480293784,4.527867381843718,0.005661120775259086,0.39420759557289736
2023-10-04 14:34:15+00:00,59.47692467831075,24.815885899588466,3.2479948797668543,276.0732229351163,149.0,24.0,15.9,1.0,9.5,29.832498584588762,13.000107612220956,305.905721519705,2.8175817276626214,0.0009022207999352373,0.4009749168468156
2023-10-04 14:34:18+00:00,59.476908752694726,24.81581037864089,2.992238023574858,247.48676480990457,127.0,35.0,16.7,1.0,9.7,41.86817711769331,14.351892513873326,289.3549419275979,2.2282668581398823,0.0024935316863123817,0.4018771376467508
2023-10-04 14:34:22+00:00,59.47686801664531,24.815753297880292,2.7017571273310446,215.48526394322008,,31.0,18.9,1.0,9.7,35.79622098544715,16.642417622340023,251.28148492866723,2.191401687055076,0.0030019523637011608,0.4043706693330632
2023-10-04 14:34:29+00:00,59.47675251401961,24.815658750012517,4.070059957232647,201.8251294129716,125.0,27.0,16.3,1.0,9.9,35.295119760462995,12.807541483305902,237.1202491734346,3.3219292402387706,0.005652861051712009,0.40923218711997916
2023-10-04 14:34:31+00:00,59.476729882881045,24.815609296783805,3.6537894797373194,228.02941384736698,122.0,28.0,16.2,1.0,10.0,35.531706611311876,13.08680204181088,263.56112045867883,2.9734321076903214,0.0020298830442985107,0.4148850481716912
2023-10-04 14:34:32+00:00,59.47671848349273,24.8155836481601,3.7415065756346686,228.86070802346916,,29.0,16.1,1.0,10.1,37.04868374350215,12.955220571039854,265.90939176697134,2.986185687689066,0.0010393073821207412,0.4169149312159897
2023-10-04 14:34:35+00:00,59.47668319568038,24.81553092598915,3.191549592772506,217.2398049763553,126.0,34.0,16.8,1.0,10.1,41.18651260506692,14.266157881265709,258.4263175814222,2.4018642957004,0.002659624660643755,0.4179542385981105
2023-10-04 14:34:36+00:00,59.47667229920626,24.815514581277966,2.960842368250987,217.34935949655414,127.0,34.0,17.1,1.0,10.1,40.450000902062214,14.738642143906347,257.7993603986164,2.253119370691048,0.0008224562134030519,0.4206138632587542
2023-10-04 14:34:38+00:00,59.47664690203965,24.815492033958435,3.0108632592165976,204.307861925655,125.0,34.0,17.1,1.0,10.1,40.57648596398292,14.700613446717458,244.88434788963792,2.286866019849769,0.0016727018106758875,0.42143631947215726
2023-10-04 14:34:49+00:00,59.47646032087505,24.815325317904353,4.026120118097444,204.44686459633158,120.0,38.0,16.0,1.0,10.6,48.93688093544907,13.064670407530691,253.38374553178065,2.6447182279244394,0.012302033694186636,0.4231090212828332
2023-10-04 14:34:55+00:00,59.47638530284166,24.815182741731405,3.7561140897559864,224.03767718497488,113.0,34.0,17.4,1.0,12.0,42.3639392161933,14.439618943875123,266.4016164011682,2.775316025026275,0.0062601901495933105,0.4354110549770198
2023-10-04 14:34:57+00:00,59.476347332820296,24.8151795566082,4.107255799639413,182.44383570522186,116.0,34.0,18.0,1.0,12.9,42.943076072008154,14.774540689843027,225.38691177723,3.0066382118253534,0.0022818087775774514,0.44167124512661315
2023-10-04 14:34:59+00:00,59.47630550712347,24.815169414505363,4.554378961935113,187.03309493515042,117.0,34.0,18.2,1.0,12.6,44.01306749649984,14.647355432627899,231.04616243165026,3.275424411686234,0.0025302105344083958,0.4439530539041906
2023-10-04 14:35:02+00:00,59.47623644024134,24.815151393413544,5.019680928751378,187.56189872743408,,34.0,17.9,1.0,11.6,45.54741301627385,14.022316147009423,233.10931174370793,3.5153769253688703,0.004183067440626149,0.446483264438599
2023-10-04 14:35:07+00:00,59.47612236253917,24.815060617402196,5.303156193170981,206.52245109158457,117.0,33.0,18.7,1.0,11.7,44.456072794595684,14.542117713547974,250.97852388618026,3.7853271774020745,0.004419296827642484,0.4536679191154689
2023-10-04 14:35:08+00:00,59.476100485771894,24.815032705664635,5.634575162907151,212.9889770680005,117.0,33.0,18.7,1.0,11.7,45.38563807334157,14.30743790136467,258.3746151413421,3.9573396792916595,0.0015651597674742085,0.45808721594311136
2023-10-04 14:35:20+00:00,59.47580871172249,24.814739087596536,5.9878731464778925,209.48164357750503,121.0,35.0,17.2,1.0,11.4,50.60722474403053,12.765710455153721,260.08886832153553,3.800102316972832,0.009979788577463155,0.46936368535930906
2023-10-04 14:35:25+00:00,59.475691951811314,24.814612520858645,5.761862625140295,208.87765339736717,122.0,32.0,16.3,1.0,11.3,46.97676709875796,11.815011078588398,255.85442049612513,3.9312892592286772,0.008002586979361521,0.47934347393677224
2023-10-04 14:35:27+00:00,59.47564744390547,24.814559379592538,5.625455398418903,211.27780526187524,119.0,32.0,16.2,1.0,11.4,46.618383422913325,11.811709022948301,257.89618868478857,3.86386852826559,0.0031252529991216125,0.48734606091613375
2023-10-04 14:35:28+00:00,59.475624058395624,24.81453557498753,5.6902717985498095,207.37991131157204,119.0,31.0,16.0,1.0,11.5,45.7615645261879,11.502117881981293,253.14147583775994,3.9697946075955297,0.001580631055152725,0.49047131391525534
2023-10-04 14:35:33+00:00,59.475511237978935,24.814412109553814,5.579888886442277,209.10888796070347,,31.0,16.9,1.0,12.5,44.34250807274921,12.45324044631448,253.45139603345268,3.9905935659762317,0.007749845675614274,0.49205194497040805
2023-10-04 14:35:41+00:00,59.475314766168594,24.814307587221265,5.498692558851934,195.14566791849379,120.0,30.0,19.1,1.0,12.4,40.85484957421437,14.599210098924651,236.00051749270816,4.159041612793414,0.012219316797448742,0.4998017906460223
